wormbaseID	publicID	sequenceID	OscAmplitude	PeakPhase	Class
WBGene00009397	clec-66	F35C5.9	0.958392906	104.8149575	Osc
WBGene00009398	nspb-11	F35C5.10	3.592017082	74.5642813	Osc
WBGene00009399	NA	F35C5.11	0.512652079	137.5931657	Osc
WBGene00009400	NA	F35C5.12	1.102147979	136.0042054	Osc
WBGene00009403	NA	F35C11.4	0.518818914	40.6351214	Osc
WBGene00009404	NA	F35C11.5	1.055067047	196.7540857	Osc
WBGene00009408	NA	F35C12.3	0.857217024	211.622195	Osc
WBGene00009428	NA	F35E12.4	1.49719396	97.37512031	Osc
WBGene00009432	NA	F35E12.8	0.684675912	102.3697306	Osc
WBGene00009433	NA	F35E12.9	1.668647392	92.06485895	Osc
WBGene00009434	NA	F35E12.10	0.773451692	129.9289935	Osc
WBGene00009438	NA	F35G2.5	2.229101699	267.495217	Osc
WBGene00009439	mlcd-1	F35G12.1	0.536808325	86.88528153	Osc
WBGene00009450	ugt-58	F35H8.6	0.649684789	148.8617634	Osc
WBGene00009467	NA	F36D1.8	2.377813808	321.1517673	Osc
WBGene00009476	NA	F36F2.2	0.765069262	146.408627	Osc
WBGene00009482	NA	F36G3.1	0.611360306	8.377911683	Osc
WBGene00009485	NA	F36G9.3	1.902593563	153.2165844	Osc
WBGene00009488	oac-20	F36G9.12	1.38723433	112.6203477	Osc
WBGene00009490	fbxa-99	F36G9.14	0.827709504	90.22783728	Osc
WBGene00009493	hrg-4	F36H1.5	1.180244179	234.6180943	Osc
WBGene00009496	NA	F36H1.11	1.707714237	25.12215771	Osc
WBGene00009503	NA	F37A8.5	0.542504104	203.0785155	Osc
WBGene00009522	NA	F38A1.9	0.875536485	206.3930815	Osc
WBGene00009523	clec-165	F38A1.10	0.880492322	206.3935035	Osc
WBGene00009528	NA	F38A6.4	1.623655641	344.4342385	Osc
WBGene00009532	ccch-1	F38B7.1	1.904013531	48.60981107	Osc
WBGene00009533	NA	F38B7.2	1.196462361	60.01126301	Osc
WBGene00009541	cutl-17	F38E11.4	1.988905735	306.0435915	Osc
WBGene00009547	NA	F38H4.3	1.253643131	56.58426615	Osc
WBGene00009561	NA	F39D8.3	2.871979278	343.4218364	Osc
WBGene00009573	NA	F40E10.5	4.090356794	333.7106917	Osc
WBGene00009582	NA	F40F9.5	1.08258711	300.0065537	Osc
WBGene00009586	NA	F40F9.10	0.505231281	287.555271	Osc
WBGene00009593	NA	F40F12.4	2.258159309	313.4593633	Osc
WBGene00009595	NA	F40F12.7	1.131114502	102.4919559	Osc
WBGene00009608	nhr-265	F41D3.3	2.281012883	183.3477589	Osc
WBGene00009609	oac-27	F41D3.4	0.94954005	296.43479	Osc
WBGene00009620	fip-5	F41E7.4	1.325319029	122.312267	Osc
WBGene00009621	fipr-21	F41E7.5	1.070285848	159.1122011	Osc
WBGene00009624	cnc-8	F41E7.8	1.977132133	104.7018529	Osc
WBGene00009625	NA	F41E7.9	1.055526679	312.8148795	Osc
WBGene00009626	NA	F42A8.1	1.369504756	261.2282261	Osc
WBGene00009628	tatn-1	F42D1.2	0.572419019	349.7928655	Osc
WBGene00009635	NA	F42F12.3	0.625725885	233.0072959	Osc
WBGene00009642	NA	F42G4.5	0.524071923	182.8589381	Osc
WBGene00009647	NA	F43C1.1	1.510158229	260.4009652	Osc
WBGene00009649	NA	F43C1.5	0.79230537	0.232737615	Osc
WBGene00009653	NA	F43D9.1	1.157373191	216.9484429	Osc
WBGene00009657	NA	F43G6.4	0.640766095	47.82185388	Osc
WBGene00009660	NA	F43G6.8	0.535406578	343.7146016	Osc
WBGene00009663	NA	F43G6.11	0.58005271	13.65304661	Osc
WBGene00009677	NA	F44A6.5	1.850964917	296.9632437	Osc
WBGene00009678	NA	F44D12.1	1.080003524	216.2471038	Osc
WBGene00009700	NA	F44F4.1	0.848353042	101.8105948	Osc
WBGene00009706	NA	F44G3.2	0.616824048	107.9664883	Osc
WBGene00009710	NA	F44G3.10	0.843769849	136.6488126	Osc
WBGene00009715	NA	F44G4.6	0.745779383	160.4676811	Osc
WBGene00009717	dep-1	F44G4.8	0.620813276	252.3288625	Osc
WBGene00009720	NA	F45B8.3	3.177461156	342.9237211	Osc
WBGene00009723	NA	F45D3.3	0.611721096	219.5074111	Osc
WBGene00009741	drr-1	F45H10.4	0.5496067	359.2011368	Osc
WBGene00009759	ttr-12	F46B3.4	1.379423009	286.9066697	Osc
WBGene00009773	lipl-2	F46B6.8	0.599575344	48.04225488	Osc
WBGene00009785	NA	F46C5.10	0.890090758	121.438111	Osc
WBGene00009787	NA	F46F2.3	3.133626724	156.776808	Osc
WBGene00009789	NA	F46F2.5	1.354847712	136.3790508	Osc
WBGene00009791	NA	F46F3.3	2.089567411	292.6081037	Osc
WBGene00009800	rrc-1	F47A4.3	0.537259512	248.5543667	Osc
WBGene00009801	NA	F47A4.5	0.623160874	39.00776734	Osc
WBGene00009804	NA	F47B8.3	0.644211305	109.5785037	Osc
WBGene00009806	NA	F47B8.5	2.546750834	308.9885997	Osc
WBGene00009807	pepm-1	F47B8.6	1.007594716	112.4901315	Osc
WBGene00009809	NA	F47B8.8	0.816874551	79.14106612	Osc
WBGene00009816	NA	F47B10.5	2.387906878	251.1339811	Osc
WBGene00009818	acbp-3	F47B10.7	0.935765533	280.7418197	Osc
WBGene00009820	NA	F47B10.9	0.56986043	356.6627583	Osc
WBGene00009830	cutl-18	F47G9.3	0.969512729	304.3626072	Osc
WBGene00009835	NA	F47H4.2	0.791339901	311.7684254	Osc
WBGene00009842	NA	F48C5.1	0.85842184	77.30336962	Osc
WBGene00009849	NA	F48F7.3	0.812506277	214.1969033	Osc
WBGene00009852	arrd-24	F48F7.7	1.239847291	81.78797328	Osc
WBGene00009856	clec-24	F49A5.4	1.072663743	58.27204945	Osc
WBGene00009857	clec-28	F49A5.5	0.783905853	51.5606915	Osc
WBGene00009865	NA	F49B2.6	1.659763785	144.3275782	Osc
WBGene00009877	NA	F49C12.7	0.777850744	334.2853145	Osc
WBGene00009886	NA	F49E2.2	0.597091902	166.4962528	Osc
WBGene00009889	NA	F49E11.2	2.790137229	257.5989071	Osc
WBGene00009891	scl-10	F49E11.5	1.851529214	251.4832841	Osc
WBGene00009896	scl-3	F49E11.11	1.535802365	157.179451	Osc
WBGene00009897	NA	F49E12.1	0.906885888	25.31076994	Osc
WBGene00009899	NA	F49E12.6	1.036386956	306.3936358	Osc
WBGene00009902	NA	F49E12.9	0.811556087	274.0559856	Osc
WBGene00009903	NA	F49E12.10	1.206343851	32.02791238	Osc
WBGene00009904	NA	F49E12.12	2.96334245	341.0089406	Osc
WBGene00009914	NA	F49H6.13	1.447014471	108.124276	Osc
WBGene00009916	NA	F52A8.3	1.549752757	24.74034852	Osc
WBGene00009926	noah-2	F52B11.3	3.312831657	225.9295694	Osc
WBGene00009947	NA	F52H3.5	0.648439879	130.1586145	Osc
WBGene00009957	NA	F53B2.8	2.255353252	88.93083655	Osc
WBGene00009963	fipr-26	F53B6.8	1.216478301	101.7658576	Osc
WBGene00009964	fip-6	F53B6.9	1.135374307	8.895167702	Osc
WBGene00009971	NA	F53C11.1	1.405210392	110.7066165	Osc
WBGene00009978	NA	F53E4.1	2.22263664	60.6912334	Osc
WBGene00009980	NA	F53F1.2	0.72581665	207.4394699	Osc
WBGene00009981	NA	F53F1.3	0.901853436	141.310676	Osc
WBGene00009982	NA	F53F1.4	2.403897688	13.20624795	Osc
WBGene00009983	NA	F53F1.5	3.466174687	355.4833425	Osc
WBGene00009985	NA	F53F4.1	1.349730211	126.9073239	Osc
WBGene00009986	NA	F53F4.2	1.902921365	137.1738531	Osc
WBGene00009997	NA	F53F4.15	1.494014285	287.6804831	Osc
WBGene00009998	klf-2	F53F8.1	2.232058112	339.135712	Osc
WBGene00010000	NA	F53F8.3	0.624512932	145.6394443	Osc
WBGene00010001	NA	F53F8.4	3.290919147	117.9549221	Osc
WBGene00010008	NA	F53H4.3	2.421465711	358.0766799	Osc
WBGene00010010	NA	F53H4.5	1.587859614	277.5308548	Osc
WBGene00010016	NA	F54B8.1	0.872502798	336.7296059	Osc
WBGene00010018	fbxa-69	F54B8.3	0.861057798	82.13016037	Osc
WBGene00010019	NA	F54B8.4	2.667466171	146.216228	Osc
WBGene00010027	NA	F54B11.4	0.805817451	221.5997914	Osc
WBGene00010033	NA	F54B11.10	2.012785323	215.3539743	Osc
WBGene00010034	NA	F54B11.11	0.995469344	289.140996	Osc
WBGene00010039	NA	F54C8.6	0.782791235	96.1300241	Osc
WBGene00010040	NA	F54C8.7	0.644548789	293.5467698	Osc
WBGene00010041	NA	F54C9.3	1.354964154	12.60077715	Osc
WBGene00010045	NA	F54C9.11	0.646888073	328.2628588	Osc
WBGene00010057	NA	F54D5.15	1.847665576	354.9373848	Osc
WBGene00010062	lipl-1	F54F3.3	0.875565481	214.3163202	Osc
WBGene00010069	NA	F54F11.1	1.824642486	291.6212944	Osc
WBGene00010075	NA	F55A11.1	0.620035405	291.7159434	Osc
WBGene00010079	NA	F55A11.6	0.600837015	66.99364655	Osc
WBGene00010080	NA	F55A11.7	1.030396231	357.5836696	Osc
WBGene00010082	NA	F55A11.11	0.581420743	67.22894517	Osc
WBGene00010086	NA	F55B11.4	1.579407088	116.7810766	Osc
WBGene00010111	NA	F55D12.2	0.683784088	7.495392806	Osc
WBGene00010117	nkb-3	F55F3.3	0.575807959	124.7058938	Osc
WBGene00010118	NA	F55F3.4	0.696592531	325.8585692	Osc
WBGene00010120	NA	F55G7.2	0.597818938	210.3091985	Osc
WBGene00010125	dod-22	F55G11.5	1.291340002	146.3241724	Osc
WBGene00010134	NA	F55H12.3	0.589255779	343.3434343	Osc
WBGene00010135	NA	F55H12.4	3.055958	110.822136	Osc
WBGene00010136	NA	F55H12.5	0.592712486	51.64627056	Osc
WBGene00010148	NA	F56D5.3	1.356395604	136.9420207	Osc
WBGene00010157	oac-34	F56G4.1	2.906483726	327.5990233	Osc
WBGene00010175	NA	F56H11.2	0.728567736	135.6051301	Osc
WBGene00010183	fipr-13	F57A8.8	0.874403489	99.62706612	Osc
WBGene00010188	NA	F57B1.5	0.512181141	35.99320946	Osc
WBGene00010204	NA	F57F5.1	1.338244686	221.0222919	Osc
WBGene00010205	NA	F57F5.3	0.790496878	257.8020707	Osc
WBGene00010215	nhr-193	F57G8.6	0.549100393	357.5944897	Osc
WBGene00010222	NA	F57G12.2	1.709437656	291.2740529	Osc
WBGene00010223	NA	F58A3.3	2.00651578	118.5086953	Osc
WBGene00010225	ttr-31	F58A3.5	1.291716635	146.906414	Osc
WBGene00010242	NA	F58D5.2	0.95111842	160.0322485	Osc
WBGene00010243	NA	F58D5.3	0.887448176	295.958171	Osc
WBGene00010251	sta-2	F58E6.1	0.943810278	143.4052628	Osc
WBGene00010253	NA	F58E6.4	0.563693049	177.6755598	Osc
WBGene00010258	NA	F58E6.11	0.626577339	152.6678691	Osc
WBGene00010267	lips-9	F58G1.5	3.797913759	322.9558908	Osc
WBGene00010268	arrd-10	F58G1.6	0.855107798	318.7455467	Osc
WBGene00010269	NA	F58G1.7	0.783146365	292.6585605	Osc
WBGene00010285	NA	F58H1.2	2.783125273	266.1630986	Osc
WBGene00010289	NA	F58H1.6	1.880578433	1.640619845	Osc
WBGene00010291	NA	F58H10.1	2.235768672	274.1105848	Osc
WBGene00010299	NA	F59A1.13	0.620516732	257.131504	Osc
WBGene00010317	idh-1	F59B8.2	1.166777503	181.1021931	Osc
WBGene00010319	NA	F59B10.3	1.027431097	39.33363815	Osc
WBGene00010320	NA	F59B10.4	0.640302178	126.6383281	Osc
WBGene00010321	NA	F59B10.5	1.992829904	225.7611042	Osc
WBGene00010322	NA	F59B10.6	2.011958082	225.713136	Osc
WBGene00010327	NA	F59C6.8	1.438524263	255.5435385	Osc
WBGene00010328	NA	F59C6.11	0.706036353	70.77262915	Osc
WBGene00010330	NA	F59D12.2	1.319010081	302.0854229	Osc
WBGene00010334	NA	F59F3.4	0.728039621	120.075314	Osc
WBGene00010336	NA	F59F4.1	0.747617295	11.44782315	Osc
WBGene00010337	NA	F59F4.2	0.529689319	308.3384005	Osc
WBGene00010345	NA	F59F5.7	2.443034935	319.3906409	Osc
WBGene00010348	NA	H01G02.1	1.519526988	59.47697351	Osc
WBGene00010355	clec-229	H02K04.1	1.891209818	359.3402189	Osc
WBGene00010368	NA	H06A10.1	2.660468993	104.4360853	Osc
WBGene00010370	ctg-1	H06O01.3	1.531870915	186.947979	Osc
WBGene00010396	NA	H13N06.2	1.387707227	322.268409	Osc
WBGene00010397	NA	H13N06.4	0.615400589	262.1432848	Osc
WBGene00010411	NA	H25K10.1	0.742274882	319.4123134	Osc
WBGene00010418	NA	H27A22.1	0.619145796	230.0082944	Osc
WBGene00010421	NA	H32K16.1	0.532680842	97.36237135	Osc
WBGene00010422	NA	H32K16.2	1.530810747	138.473799	Osc
WBGene00010425	lpin-1	H37A05.1	0.581104173	229.9427738	Osc
WBGene00010442	NA	JC8.12	2.078524296	257.1474432	Osc
WBGene00010454	NA	K01B6.3	0.527832132	5.425436437	Osc
WBGene00010456	NA	K01C8.1	1.215896921	163.2368789	Osc
WBGene00010457	NA	K01C8.2	1.967694884	323.967343	Osc
WBGene00010464	NA	K01D12.5	3.172483649	23.23476158	Osc
WBGene00010466	NA	K01D12.7	1.251262576	344.6666592	Osc
WBGene00010467	NA	K01D12.8	3.266501237	358.402466	Osc
WBGene00010468	NA	K01D12.9	4.249330199	11.47181138	Osc
WBGene00010470	cdr-4	K01D12.11	1.070574785	116.9770072	Osc
WBGene00010472	cdr-7	K01D12.13	1.070863468	161.0012829	Osc
WBGene00010473	cdr-5	K01D12.14	1.057428652	172.4778959	Osc
WBGene00010475	NA	K01F9.2	0.564445318	78.64517562	Osc
WBGene00010491	NA	K02B7.3	1.146510101	2.047167334	Osc
WBGene00010497	axl-1	K02B12.4	0.626139187	63.71304652	Osc
WBGene00010499	NA	K02B12.6	1.307702049	27.47663176	Osc
WBGene00010501	NA	K02C4.2	0.73872741	222.8040672	Osc
WBGene00010503	NA	K02C4.5	0.554788168	252.0191026	Osc
WBGene00010505	NA	K02D3.2	1.931068757	327.4444698	Osc
WBGene00010509	NA	K02E2.8	3.4694776	5.327780565	Osc
WBGene00010510	ent-3	K02E11.1	2.064743861	340.8768934	Osc
WBGene00010515	NA	K02E11.6	0.585351032	210.1668717	Osc
WBGene00010525	NA	K03B8.8	2.795083301	154.2509753	Osc
WBGene00010539	ttr-2	K03H1.4	1.948610664	150.0798374	Osc
WBGene00010573	NA	K04H4.2	3.101748349	294.56253	Osc
WBGene00010574	NA	K04H4.5	1.337719865	290.7303392	Osc
WBGene00010594	NA	K06A4.4	1.996701616	356.4086285	Osc
WBGene00010595	haao-1	K06A4.5	1.359318464	161.5681571	Osc
WBGene00010621	NA	K07A12.2	1.635971865	235.1038573	Osc
WBGene00010628	ceeh-2	K07C5.5	0.577972617	106.4917562	Osc
WBGene00010630	ttll-15	K07C5.7	1.650901517	134.6988121	Osc
WBGene00010637	NA	K07F5.12	0.680198422	272.9592845	Osc
WBGene00010643	NA	K07G5.4	1.084108061	69.85569892	Osc
WBGene00010646	NA	K08C7.1	0.885943562	276.8710213	Osc
WBGene00010652	NA	K08C9.5	1.555847557	220.5959954	Osc
WBGene00010655	NA	K08D8.1	0.576950241	117.4574595	Osc
WBGene00010657	NA	K08D8.3	0.618905488	359.1949373	Osc
WBGene00010658	NA	K08D8.4	0.660531398	59.04071834	Osc
WBGene00010660	NA	K08D8.6	1.696442844	75.64348291	Osc
WBGene00010661	tyr-2	K08E3.1	3.696177961	81.32553245	Osc
WBGene00010667	NA	K08E4.3	0.511197563	358.7329523	Osc
WBGene00010672	NA	K08E7.4	0.702624657	340.0509399	Osc
WBGene00010673	NA	K08E7.5	3.518056501	290.1697929	Osc
WBGene00010683	NA	K08F8.7	1.365790923	337.0333567	Osc
WBGene00010684	NA	K08F9.1	0.510830699	292.9401743	Osc
WBGene00010686	NA	K08F9.3	0.76297586	127.9049237	Osc
WBGene00010693	NA	K08H2.7	0.702627537	106.7404082	Osc
WBGene00010698	NA	K08H10.6	2.065534641	351.2151307	Osc
WBGene00010700	nipi-3	K09A9.1	0.767332987	84.24247654	Osc
WBGene00010705	cyp-14A1	K09A11.2	1.000874695	152.9854693	Osc
WBGene00010706	cyp-14A2	K09A11.3	1.140327704	283.2409388	Osc
WBGene00010714	NA	K09B11.10	3.564158243	316.7632449	Osc
WBGene00010717	NA	K09C8.7	2.589622495	37.70569868	Osc
WBGene00010723	cpg-7	K09E4.6	2.200615606	4.510879883	Osc
WBGene00010727	NA	K09G1.1	1.096672235	187.8930321	Osc
WBGene00010731	NA	K10C3.4	0.577506671	112.5847744	Osc
WBGene00010732	NA	K10C3.5	0.648485035	102.2247187	Osc
WBGene00010738	NA	K10D3.4	2.111507847	217.3218721	Osc
WBGene00010740	NA	K10D3.6	0.51764729	343.1074572	Osc
WBGene00010742	NA	K10D6.2	0.677072595	113.7968701	Osc
WBGene00010745	dod-17	K10D11.1	0.816772552	115.5414595	Osc
WBGene00010746	NA	K10D11.2	0.833813564	114.6583036	Osc
WBGene00010747	NA	K10D11.3	0.968590928	103.7777594	Osc
WBGene00010755	vglu-2	K10G9.1	1.098697565	358.4290359	Osc
WBGene00010759	NA	K10H10.2	1.430209372	197.4840011	Osc
WBGene00010760	NA	K10H10.4	3.792443483	76.7730482	Osc
WBGene00010761	NA	K10H10.5	1.567483882	104.5513222	Osc
WBGene00010765	NA	K10H10.10	2.254543413	75.13289253	Osc
WBGene00010768	NA	K11D2.1	0.643496018	93.70771466	Osc
WBGene00010774	NA	K11E4.2	0.768073037	359.9302233	Osc
WBGene00010780	NA	K11H3.3	0.505559025	220.0756666	Osc
WBGene00010788	sulp-4	K12G11.1	0.523669871	71.0800727	Osc
WBGene00010790	sodh-1	K12G11.3	1.2638918	197.6713904	Osc
WBGene00010795	NA	M01A8.1	1.17844111	101.1243198	Osc
WBGene00010799	NA	M01B2.6	0.994012691	147.5732263	Osc
WBGene00010801	NA	M01B2.8	1.60750181	348.1553865	Osc
WBGene00010813	NA	M01F1.7	0.945015748	88.37444862	Osc
WBGene00010822	NA	M01G12.9	1.133792218	98.07280328	Osc
WBGene00010827	NA	M02B1.2	0.625116341	122.9167192	Osc
WBGene00010830	NA	M02G9.1	3.237316361	336.5597487	Osc
WBGene00010831	NA	M02G9.2	3.449515059	357.5012021	Osc
WBGene00010832	NA	M02G9.3	2.928842329	15.37440987	Osc
WBGene00010834	NA	M03B6.2	0.638160173	176.0216539	Osc
WBGene00010835	NA	M03B6.3	3.923016706	246.3685499	Osc
WBGene00010850	NA	M04C3.1	1.006061978	47.05632138	Osc
WBGene00010852	NA	M04C3.3	0.913403197	45.69210427	Osc
WBGene00010867	tag-260	M04G12.1	0.863556013	97.66891463	Osc
WBGene00010868	somi-1	M04G12.4	0.529200651	114.8570577	Osc
WBGene00010881	NA	M05D6.9	1.328259408	229.7548629	Osc
WBGene00010884	NA	M7.8	0.743270331	254.363977	Osc
WBGene00010888	dlc-2	M18.2	0.941826779	120.3679766	Osc
WBGene00010893	cutl-9	M28.1	1.805954109	207.6497221	Osc
WBGene00010897	lact-3	M28.6	0.695349447	134.7906064	Osc
WBGene00010899	NA	M28.8	1.768497785	14.09208191	Osc
WBGene00010900	NA	M28.9	0.653988	40.46250476	Osc
WBGene00010902	NA	M79.2	1.084175718	224.170396	Osc
WBGene00010904	ugt-62	M88.1	0.891384624	79.06827669	Osc
WBGene00010907	NA	M88.4	1.360634043	7.817664561	Osc
WBGene00010915	NA	M110.7	0.630632443	9.164037187	Osc
WBGene00010917	NA	M110.9	3.217261265	349.9465806	Osc
WBGene00010924	NA	M153.1	1.915063743	335.8382285	Osc
WBGene00010925	NA	M153.2	0.697976638	317.953617	Osc
WBGene00010926	NA	M153.3	3.085274004	4.417262101	Osc
WBGene00010928	clec-258	M162.2	0.797368935	352.8135623	Osc
WBGene00010935	NA	M163.1	0.501314506	70.01434325	Osc
WBGene00010936	ztf-14	M163.2	1.020232563	122.0346832	Osc
WBGene00010940	NA	M163.8	2.390494822	129.6053144	Osc
WBGene00010948	NA	M195.2	3.403885294	352.2512531	Osc
WBGene00010968	NA	R01E6.2	3.387350449	324.1324415	Osc
WBGene00010972	NA	R01H10.4	1.589251831	232.3936108	Osc
WBGene00010976	NA	R02D5.1	0.654748421	36.62179151	Osc
WBGene00010977	NA	R02D5.3	0.6872155	24.24358966	Osc
WBGene00010985	NA	R03A10.5	1.159118279	32.58874866	Osc
WBGene00010987	NA	R03C1.1	3.808725479	41.21392497	Osc
WBGene00010988	NA	R03D7.1	0.665000837	263.769714	Osc
WBGene00010998	NA	R03G8.3	0.940571458	89.69573048	Osc
WBGene00011002	nhr-205	R04B5.3	0.506968269	74.85095488	Osc
WBGene00011006	ugt-47	R04B5.9	1.185618399	16.7379347	Osc
WBGene00011018	NA	R05A10.1	0.85422024	180.7398856	Osc
WBGene00011022	NA	R05A10.5	1.16711214	261.2921962	Osc
WBGene00011023	NA	R05A10.6	1.93026595	268.4401605	Osc
WBGene00011030	NA	R05D7.5	0.508389061	67.43026078	Osc
WBGene00011041	NA	R05H5.7	2.04877798	11.07270228	Osc
WBGene00011042	NA	R05H10.1	2.475334011	142.3559498	Osc
WBGene00011055	arrd-14	R06B9.4	1.31047125	141.9434214	Osc
WBGene00011070	NA	R06F6.7	1.058948065	184.3733391	Osc
WBGene00011074	NA	R07A4.3	1.192955085	154.9113648	Osc
WBGene00011075	NA	R07A4.4	1.905529736	311.6466635	Osc
WBGene00011077	NA	R07B1.5	1.914184798	294.0898257	Osc
WBGene00011078	NA	R07B1.6	1.48166026	299.858846	Osc
WBGene00011079	NA	R07B1.7	1.423125358	294.2139609	Osc
WBGene00011081	NA	R07B1.9	2.717252671	51.59843217	Osc
WBGene00011090	NA	R07B7.6	0.699521923	31.06556982	Osc
WBGene00011094	NA	R07B7.10	0.603546864	289.2285989	Osc
WBGene00011095	gana-1	R07B7.11	0.949154886	146.002267	Osc
WBGene00011099	nhr-208	R07B7.15	0.541799328	55.26820591	Osc
WBGene00011103	NA	R07E3.2	2.69752228	12.07984406	Osc
WBGene00011104	cut-5	R07E3.3	0.601240363	49.35633548	Osc
WBGene00011107	NA	R07E3.6	3.851524849	255.8999381	Osc
WBGene00011108	NA	R07E3.7	0.710448148	330.7788685	Osc
WBGene00011112	NA	R07E5.4	2.621855571	19.80090818	Osc
WBGene00011113	NA	R07E5.5	0.70643891	54.06820237	Osc
WBGene00011114	NA	R07E5.6	0.962909569	10.78291055	Osc
WBGene00011136	NA	R08A2.5	1.796763134	36.91736919	Osc
WBGene00011147	NA	R08D7.7	0.625459733	7.580318784	Osc
WBGene00011166	NA	R09D1.10	0.612698013	170.2134874	Osc
WBGene00011175	NA	R09E10.5	2.936831047	311.1612179	Osc
WBGene00011179	NA	R09H10.1	0.577750078	101.2468906	Osc
WBGene00011185	NA	R10D12.1	1.924991507	22.73495379	Osc
WBGene00011188	NA	R10D12.7	1.413891204	109.1963326	Osc
WBGene00011189	NA	R10D12.8	0.520892802	99.07258665	Osc
WBGene00011190	NA	R10D12.9	1.613152754	111.2940943	Osc
WBGene00011209	NA	R10E8.3	0.863484148	239.8723765	Osc
WBGene00011215	NA	R10E9.3	0.799497046	276.4295114	Osc
WBGene00011226	NA	R11.1	0.549822589	157.8681223	Osc
WBGene00011227	NA	R11.2	1.786611624	49.80463457	Osc
WBGene00011235	NA	R11A5.7	3.077947463	358.4001168	Osc
WBGene00011238	ugt-59	R11A8.3	1.289857743	240.3960074	Osc
WBGene00011244	NA	R11D1.3	0.577442249	221.7034799	Osc
WBGene00011257	npax-3	R13.2	0.862491059	81.02293357	Osc
WBGene00011258	NA	R13.3	0.671296352	157.9033582	Osc
WBGene00011262	pho-8	R13H4.3	1.463111376	96.31075517	Osc
WBGene00011266	NA	R13H4.8	3.544581523	31.69561922	Osc
WBGene00011272	NA	R53.2	1.539862976	287.9848131	Osc
WBGene00011275	NA	R53.6	0.622160149	281.5261667	Osc
WBGene00011278	NA	R74.2	3.980785784	342.8403296	Osc
WBGene00011284	ttr-27	R90.2	2.489183327	136.3722581	Osc
WBGene00011285	ttr-28	R90.3	2.139794385	181.5338925	Osc
WBGene00011286	ttr-29	R90.4	1.690037435	136.9620221	Osc
WBGene00011292	NA	R102.5	0.569613671	110.5644377	Osc
WBGene00011293	NA	R102.6	1.25165007	187.698227	Osc
WBGene00011307	NA	R186.6	0.623589001	204.0966635	Osc
WBGene00011310	NA	T01B4.3	0.650945623	347.0027869	Osc
WBGene00011313	NA	T01B7.8	3.559578923	27.39804302	Osc
WBGene00011314	NA	T01B7.9	0.50761775	312.264003	Osc
WBGene00011321	fil-1	T01C3.4	0.504788281	191.6324218	Osc
WBGene00011325	NA	T01C3.11	2.21940199	98.84470532	Osc
WBGene00011328	NA	T01D3.3	2.517047819	138.5169987	Osc
WBGene00011330	NA	T01D3.6	1.339059609	103.0089789	Osc
WBGene00011335	NA	T01E8.8	0.89784659	77.9795031	Osc
WBGene00011343	NA	T01G9.1	2.384284591	308.4494133	Osc
WBGene00011353	NA	T01H8.2	0.514129391	179.470762	Osc
WBGene00011362	NA	T02B5.1	0.935448457	357.0079647	Osc
WBGene00011364	NA	T02B5.3	1.267201125	328.7036091	Osc
WBGene00011384	NA	T02G6.1	0.535790895	100.0237748	Osc
WBGene00011393	NA	T03D8.6	1.447379559	291.2656254	Osc
WBGene00011394	NA	T03D8.7	0.811727406	181.5553817	Osc
WBGene00011398	qdpr-1	T03F6.1	1.098498754	186.5817164	Osc
WBGene00011400	NA	T03F6.4	1.78301341	69.38315741	Osc
WBGene00011401	NA	T03F6.6	0.503447514	36.87052273	Osc
WBGene00011404	NA	T03F7.7	1.492685483	54.91346358	Osc
WBGene00011407	NA	T04A8.5	1.435628279	282.2550942	Osc
WBGene00011424	dhs-31	T04B2.6	1.403300092	132.4472011	Osc
WBGene00011429	NA	T04C12.7	0.842793263	131.8230634	Osc
WBGene00011430	NA	T04C12.8	0.648362839	345.1612227	Osc
WBGene00011440	sfxn-1.5	T04F8.1	0.706417479	79.18844721	Osc
WBGene00011443	cutl-11	T04F8.4	1.148218071	92.64287295	Osc
WBGene00011444	NA	T04F8.6	0.780700278	343.9271143	Osc
WBGene00011445	NA	T04F8.7	1.162491424	88.24533022	Osc
WBGene00011446	NA	T04F8.8	2.728334283	137.2878523	Osc
WBGene00011449	NA	T04H1.2	0.724958068	91.35413149	Osc
WBGene00011450	ttr-22	T04H1.3	2.407066991	135.4828145	Osc
WBGene00011452	ugt-55	T04H1.7	1.851228749	119.6705117	Osc
WBGene00011456	NA	T05A1.5	0.740577665	163.4448238	Osc
WBGene00011462	scl-22	T05A10.5	0.892696955	63.01309407	Osc
WBGene00011463	NA	T05A10.6	0.684392459	121.5922535	Osc
WBGene00011468	NA	T05C12.4	2.459669489	359.3413869	Osc
WBGene00011472	NA	T05C12.9	0.758455598	238.3127697	Osc
WBGene00011476	NA	T05D4.3	0.787160424	336.3137112	Osc
WBGene00011480	NA	T05E11.3	0.51828482	180.9421788	Osc
WBGene00011487	NA	T05E12.6	0.601489353	30.70709652	Osc
WBGene00011494	NA	T05F1.9	1.200176907	105.6607736	Osc
WBGene00011501	rmd-1	T05G5.7	0.666254643	108.7290737	Osc
WBGene00011517	cgt-1	T06C12.10	1.01543103	37.49730972	Osc
WBGene00011520	nhr-213	T06C12.13	0.536692687	72.18013553	Osc
WBGene00011522	NA	T06D8.1	1.196635532	47.58841621	Osc
WBGene00011523	NA	T06D8.2	0.909166339	67.5736371	Osc
WBGene00011524	NA	T06D8.3	1.959335791	346.1469377	Osc
